Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SP,Nolan Watson (10761433),Nolan Watson,10761433,P,4000,KC@LAA 06/04/2018 10:07PM ET,KC,0
SP,Richard Lovelady (10761434),Richard Lovelady,10761434,P,4000,KC@LAA 06/04/2018 10:07PM ET,KC,0
1B,Greg Bird (10761052),Greg Bird,10761052,1B,4000,NYY@DET 06/04/2018 07:10PM ET,NYY,7.33
RP,Zac Reininger (10761335),Zac Reininger,10761335,P,4000,NYY@DET 06/04/2018 07:10PM ET,DET,-2.38
RP,Daniel Stumpf (10761435),Daniel Stumpf,10761435,P,4000,NYY@DET 06/04/2018 07:10PM ET,DET,1.04
SP,Spencer Turnbull (10761436),Spencer Turnbull,10761436,P,4000,NYY@DET 06/04/2018 07:10PM ET,DET,0
SP,Kyle Funkhouser (10761437),Kyle Funkhouser,10761437,P,4000,NYY@DET 06/04/2018 07:10PM ET,DET,0
SP,Tyler Alexander (10761438),Tyler Alexander,10761438,P,4000,NYY@DET 06/04/2018 07:10PM ET,DET,0
RP,Joe Jimenez (10761439),Joe Jimenez,10761439,P,4000,NYY@DET 06/04/2018 07:10PM ET,DET,2.98
RP,Drew VerHagen (10761440),Drew VerHagen,10761440,P,4000,NYY@DET 06/04/2018 07:10PM ET,DET,2.52
SP,Victor Alcantara (10761441),Victor Alcantara,10761441,P,4000,NYY@DET 06/04/2018 07:10PM ET,DET,0
RP,Warwick Saupold (10761442),Warwick Saupold,10761442,P,4000,NYY@DET 06/04/2018 07:10PM ET,DET,2.26
SP,Matt Manning (10761443),Matt Manning,10761443,P,4000,NYY@DET 06/04/2018 07:10PM ET,DET,0
SP,Beau Burrows (10761444),Beau Burrows,10761444,P,4000,NYY@DET 06/04/2018 07:10PM ET,DET,0
RP,Alex Faedo (10761445),Alex Faedo,10761445,P,4000,NYY@DET 06/04/2018 07:10PM ET,DET,0
SP,Artie Lewicki (10761446),Artie Lewicki,10761446,P,4000,NYY@DET 06/04/2018 07:10PM ET,DET,5.32
RP,Shane Greene (10761447),Shane Greene,10761447,P,4000,NYY@DET 06/04/2018 07:10PM ET,DET,3.07
RP,Louis Coleman (10761448),Louis Coleman,10761448,P,4000,NYY@DET 06/04/2018 07:10PM ET,DET,5.52
RP,Alex Wilson (10761449),Alex Wilson,10761449,P,4000,NYY@DET 06/04/2018 07:10PM ET,DET,2.61
RP,Johnny Barbato (10761450),Johnny Barbato,10761450,P,4000,NYY@DET 06/04/2018 07:10PM ET,DET,0.8
RP,Travis Wood (10761451),Travis Wood,10761451,P,4000,NYY@DET 06/04/2018 07:10PM ET,DET,0
RP,Aroldis Chapman (10761452),Aroldis Chapman,10761452,P,4000,NYY@DET 06/04/2018 07:10PM ET,NYY,5.35
RP,Tommy Kahnle (10761453),Tommy Kahnle,10761453,P,4000,NYY@DET 06/04/2018 07:10PM ET,NYY,2.58
RP,Chasen Shreve (10761454),Chasen Shreve,10761454,P,4000,NYY@DET 06/04/2018 07:10PM ET,NYY,3.13
SP,Chad Green (10761455),Chad Green,10761455,P,4000,NYY@DET 06/04/2018 07:10PM ET,NYY,5.03
RP,Adam Warren (10761456),Adam Warren,10761456,P,4000,NYY@DET 06/04/2018 07:10PM ET,NYY,3.29
SP,Jonathon Niese (10761457),Jonathon Niese,10761457,P,4000,NYY@DET 06/04/2018 07:10PM ET,NYY,0
RP,David Robertson (10761458),David Robertson,10761458,P,4000,NYY@DET 06/04/2018 07:10PM ET,NYY,3.46
RP,Dellin Betances (10761459),Dellin Betances,10761459,P,4000,NYY@DET 06/04/2018 07:10PM ET,NYY,4.59
SP,Albert Abreu (10761460),Albert Abreu,10761460,P,4000,NYY@DET 06/04/2018 07:10PM ET,NYY,0
